target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,pl_cue,pl_target,pl_word_combo_related,pl_word_combo_unrelated,pl_cue_word_related,pl_cue_word_unrelated
wioska,611.007430768702,615.795716223701,-0.455772544380358,-0.480583483312576,23.462464444297,22.4894433876435,0.0866708943187686,0.0671675314783609,72,78,0,2,65,74,65,75,0,0,1,0.986666666666667,72,76,0,4,65,72,65,73,0,2,1,0.986301369863014,65,74,4.78828545499994,-0.0248109389322174,pl,camp,village,obóz,wioska,obózwioska,objawwioska,obóz,objaw
witamina,587.549869574312,605.538714284445,-0.58925535589168,-0.489320148347354,17.5500349318313,18.7789763024079,0.040339774271453,0.0644687905033752,74,74,4,0,69,70,69,70,1,0,1,1,76,74,2,0,68,67,70,70,0,0,0.971428571428571,0.957142857142857,69,70,17.9888447101332,0.0999352075443268,pl,protein,vitamin,białko,witamina,białkowitamina,obózwitamina,białko,obóz
wizja,603.358913558082,623.219986296618,-0.530376074608021,-0.302531913176688,21.5506909436165,27.6589499967823,0.0684820480807943,0.115736533059528,91,79,1,3,81,74,82,75,0,1,0.98780487804878,0.986666666666667,91,80,1,2,81,75,82,76,0,0,0.98780487804878,0.986842105263158,81,73,19.8610727385363,0.227844161431333,pl,revelation,vision,objawienie,wizja,objawieniewizja,słowowizja,objawienie,słowo
więzienie,558.23482757803,626.775621607266,-0.62532630727411,-0.516038174956485,20.3555166438289,28.3445650725166,0.0602419063305584,0.0688816830894562,63,81,1,1,58,74,58,76,0,0,1,0.973684210526316,63,80,1,2,53,73,58,76,0,0,0.913793103448276,0.960526315789474,58,74,68.5407940292358,0.109288132317625,pl,cell,prison,cela,więzienie,celawięzienie,brudnywięzienie,cela,brudny
więzień,591.705240503733,607.391797875101,-0.557749988228224,-0.505295118739014,21.9921027733067,15.6757093655327,0.0701343305615086,0.0518380543059918,81,109,1,4,79,94,79,96,0,1,1,0.979166666666667,81,109,1,4,77,92,79,96,0,1,0.974683544303797,0.958333333333333,79,94,15.6865573713684,0.0524548694892097,pl,hostage,prisoner,zakładnik,więzień,zakładnikwięzień,plotkawięzień,zakładnik,plotka
wodór,654.699166678274,690.376080830868,-0.283460578415509,-0.11663843634115,23.2017884303008,30.241589096989,0.0816663849413641,0.0985625209896261,72,110,1,1,66,99,67,106,0,0,0.985074626865672,0.933962264150943,72,110,1,1,65,103,67,106,0,0,0.970149253731343,0.971698113207547,66,99,35.6769141525942,0.166822142074359,pl,carbon,hydrogen,węgiel,wodór,węgielwodór,pocztawodór,węgiel,poczta
wojownik,590.502773115153,625.356860470821,-0.505526333648145,-0.428414899934514,12.3644462734521,20.4783225300662,0.0467366071397877,0.0757021765824995,134,93,5,1,119,86,121,87,0,1,0.983471074380165,0.988505747126437,134,94,5,0,118,86,121,88,0,0,0.975206611570248,0.977272727272727,119,86,34.8540873556682,0.077111433713631,pl,champion,fighter,mistrz,wojownik,mistrzwojownik,miesiącwojownik,mistrz,miesiąc
wojownik.1,615.072786657384,573.025011518984,-0.466936222362597,-0.639895471503833,24.9554769437176,12.9401829465251,0.0869821026054537,0.0482948352561817,78,92,2,4,75,87,75,88,0,2,1,0.988636363636364,79,92,1,4,67,87,75,89,0,1,0.893333333333333,0.97752808988764,75,87,-42.0477751383996,-0.172959249141236,pl,soldier,warrior,żołnierz,wojownik,żołnierzwojownik,sekcjawojownik,żołnierz,sekcja
wojskowy,587.16317646382,604.560568183021,-0.545394172503417,-0.529778421360786,20.5428849106764,18.7664811517186,0.0759289059875028,0.0652251145478052,74,94,2,6,68,88,68,88,1,5,1,1,74,94,2,6,65,87,68,88,1,5,0.955882352941177,0.988636363636364,68,88,17.3973917192016,0.0156157511426307,pl,civil,military,cywilny,wojskowy,cywilnywojskowy,spadekwojskowy,cywilny,spadek
wolny,543.192671904692,557.778015157028,-0.70668915828604,-0.599938175909362,19.4671590240909,16.8149273696476,0.0700074045657065,0.0752977334032781,72,74,1,3,64,66,65,68,0,0,0.984615384615385,0.970588235294118,72,74,1,3,58,59,65,68,0,0,0.892307692307692,0.86764705882353,64,66,14.5853432523365,0.106750982376678,pl,freely,free,swobodnie,wolny,swobodniewolny,menedżerwolny,swobodnie,menedżer
wrażliwy,582.204177095796,601.26978823312,-0.579788767294085,-0.490118064603529,16.6193527215189,22.4684531826768,0.0653725554496882,0.0541692930470998,113,90,1,1,96,85,100,85,0,0,0.96,1,113,90,1,1,98,79,100,85,0,0,0.98,0.929411764705882,96,85,19.0656111373235,0.0896707026905563,pl,delicate,sensitive,delikatny,wrażliwy,delikatnywrażliwy,wspinaniewrażliwy,delikatny,wspinanie
wrzos,584.950074629971,628.995237490742,-0.571665460345687,-0.376086003119391,25.3079963509118,19.5999244496274,0.0726791879489575,0.0694392871776831,72,92,2,1,67,80,70,85,1,0,0.957142857142857,0.941176470588235,71,92,3,1,67,82,69,85,2,0,0.971014492753623,0.964705882352941,67,80,44.0451628607705,0.195579457226296,pl,ming,ling,krzew,wrzos,krzewwrzos,materiawrzos,krzew,materia
wschód,507.899047635577,576.168028324141,-0.776118395815765,-0.595499657845799,17.3034833299153,18.2932644115871,0.0595040629154703,0.0601557138057546,88,115,1,2,84,106,84,107,0,0,1,0.990654205607477,88,115,1,2,84,101,84,107,0,0,1,0.94392523364486,84,106,68.2689806885641,0.180618737969967,pl,west,east,zachód,wschód,zachódwschód,karawschód,zachód,kara
wschód słońca,685.94037647292,748.413145462712,-0.25134668864347,-0.000244208558050269,23.6644293778843,28.9299168390601,0.0689089831889886,0.0710571378127882,99,118,3,2,85,110,85,111,0,0,1,0.990990990990991,99,117,3,3,84,109,85,110,0,1,0.988235294117647,0.990909090909091,85,110,62.4727689897917,0.251102480085419,pl,sunset,dawn,zachód słońca,wschód słońca,zachód słońcawschód słońca,mężczyznawschód słońca,zachód słońca,mężczyzna
wsparcie,645.932928568855,612.226068637352,-0.472899650058077,-0.422101700772741,39.5784068708216,25.8447538032387,0.0968393017001384,0.0767391030916025,61,106,0,1,56,102,57,103,0,1,0.982456140350877,0.990291262135922,61,105,0,2,56,95,57,102,0,2,0.982456140350877,0.931372549019608,56,102,-33.7068599315025,0.0507979492853354,pl,support,assistance,pomoc,wsparcie,pomocwsparcie,zaledwiewsparcie,pomoc,zaledwie
wspierać,593.484445953995,635.79852052875,-0.523573340117273,-0.355147201956236,26.196077382343,31.5203083758645,0.081817229632135,0.0993486425395099,80,75,0,4,74,73,74,74,0,3,1,0.986486486486487,80,76,0,3,72,69,74,75,0,2,0.972972972972973,0.92,74,73,42.3140745747547,0.168426138161037,pl,help,assist,pomagać,wspierać,pomagaćwspierać,pompawspierać,pomagać,pompa
współczucie,668.725922209407,650.406753245528,-0.238946911025967,-0.313892803814039,30.921883957471,21.6033944520064,0.0922631526262416,0.0619234272584957,93,86,4,1,90,77,90,79,1,0,1,0.974683544303797,93,86,4,1,86,77,90,79,1,0,0.955555555555556,0.974683544303797,90,77,-18.3191689638791,-0.0749458927880718,pl,patience,compassion,cierpliwość,współczucie,cierpliwośćwspółczucie,okrągływspółczucie,cierpliwość,okrągły
wtorek,530.575092784495,597.607451603455,-0.798089980172199,-0.472879098028918,15.4801050020833,24.3944006803212,0.0559978079492685,0.0901771398834849,105,69,2,0,97,62,98,64,0,0,0.989795918367347,0.96875,105,69,2,0,94,62,98,64,0,0,0.959183673469388,0.96875,97,62,67.0323588189596,0.325210882143281,pl,monday,tuesday,poniedziałek,wtorek,poniedziałekwtorek,szmatkawtorek,poniedziałek,szmatka
wyborca,624.944455869468,655.475337661906,-0.450192147538974,-0.370180403560479,19.621733509974,20.963172691307,0.0592414387135942,0.0698923774720874,143,84,4,2,136,77,136,78,2,0,1,0.987179487179487,144,86,3,0,135,77,136,78,2,0,0.99264705882353,0.987179487179487,136,77,30.5308817924379,0.0800117439784944,pl,candidate,voter,kandydat,wyborca,kandydatwyborca,południewyborca,kandydat,południe
wybrzeże,617.637124991508,720.766652174626,-0.50294206010706,-0.116138527047665,16.4608978193639,30.1582546546099,0.0501205125449018,0.0951993092853159,120,105,3,2,104,93,107,96,0,0,0.97196261682243,0.96875,120,105,3,2,102,79,107,96,0,0,0.953271028037383,0.822916666666667,104,92,103.129527183118,0.386803533059395,pl,beach,coast,plaża,wybrzeże,plażawybrzeże,jazzwybrzeże,plaża,jazz
wybuchowy,660.358487500846,654.125014716494,-0.35636408475147,-0.316752186196715,21.0934589499163,20.2515684995551,0.0665958225686792,0.0629972982493843,88,74,4,2,80,68,80,68,1,0,1,1,88,74,4,2,78,68,79,68,2,0,0.987341772151899,1,80,68,-6.23347278435199,0.0396118985547548,pl,bomb,explosive,bomba,wybuchowy,bombawybuchowy,rocznicawybuchowy,bomba,rocznica
wydarzenie,612.737921557206,600.607597400649,-0.464815248412761,-0.510938096277755,19.291233080648,20.1929495564466,0.0601835167764759,0.0627889395196186,110,87,0,0,103,77,104,77,0,0,0.990384615384615,1,109,87,1,0,100,75,103,77,1,0,0.970873786407767,0.974025974025974,102,77,-12.130324156557,-0.0461228478649943,pl,phenomenon,event,zjawisko,wydarzenie,zjawiskowydarzenie,idealnywydarzenie,zjawisko,idealny
wydawać,619.974538457509,661.305822920011,-0.444726966539932,-0.295042498164174,23.8852651774458,20.2087663185675,0.0931378580766329,0.0588887398548765,101,109,2,2,91,96,92,97,1,1,0.989130434782609,0.989690721649485,101,109,2,2,88,90,92,97,1,1,0.956521739130435,0.927835051546392,91,96,41.3312844625019,0.149684468375758,pl,waste,spend,marnować,wydawać,marnowaćwydawać,entuzjazmwydawać,marnować,entuzjazm
wygrać,554.772439562906,590.840615371604,-0.69231645896533,-0.460954185234901,15.8834063662106,37.1293561676209,0.0537920531779961,0.109437858140126,97,82,1,2,91,78,91,78,1,0,1,1,97,82,1,2,89,77,91,78,1,0,0.978021978021978,0.987179487179487,91,78,36.0681758086986,0.231362273730429,pl,gain,win,zdobyć,wygrać,zdobyćwygrać,chlebwygrać,zdobyć,chleb
wyjazd,556.972229891539,588.338115411411,-0.675024770246244,-0.502381327247102,15.1005260025742,17.2059155049533,0.0508192044282956,0.0656663663122219,93,86,4,4,87,78,87,78,1,3,1,1,93,86,4,4,85,74,87,78,1,3,0.977011494252874,0.948717948717949,87,78,31.3658855198727,0.172643442999141,pl,arrival,departure,przyjazd,wyjazd,przyjazdwyjazd,wieprzowinawyjazd,przyjazd,wieprzowina
wykład,572.852105301602,645.128745276733,-0.579643594236067,-0.338027963596615,19.0317510152283,17.2324098700246,0.0705731468006641,0.056416556817395,79,115,0,3,77,106,77,107,0,1,1,0.990654205607477,79,113,0,5,73,96,77,106,0,2,0.948051948051948,0.905660377358491,76,106,72.2766399751303,0.241615630639453,pl,seminar,lecture,seminarium,wykład,seminariumwykład,nadprzyrodzonywykład,seminarium,nadprzyrodzony
wynagrodzenie,669.848333345352,727.665316454298,-0.234122627343939,-0.14716208616029,24.9695880595862,26.6315620524575,0.079759162774357,0.0827740376953173,100,85,2,3,90,79,92,80,1,1,0.978260869565217,0.9875,99,85,3,3,84,71,92,80,1,1,0.91304347826087,0.8875,90,79,57.8169831089466,0.0869605411836493,pl,bonus,reward,premia,wynagrodzenie,premiawynagrodzenie,wtórnywynagrodzenie,premia,wtórny
wynik,546.802009092862,550.637061534597,-0.725333361660065,-0.585838731024074,12.1815895503699,14.0885543397606,0.0439449764906554,0.0486382669657489,115,67,2,0,110,65,110,66,0,0,1,0.984848484848485,115,66,2,1,103,64,110,65,0,1,0.936363636363636,0.984615384615385,110,65,3.8350524417358,0.139494630635992,pl,result,outcome,rezultat,wynik,rezultatwynik,zabronionywynik,rezultat,zabroniony
wyolbrzymiać,727.423149261905,808.6003225822,0.0264548034529102,0.321760330980774,26.1472015662239,36.1737745880843,0.0870527425963087,0.124957368727818,76,111,0,2,67,93,69,100,0,1,0.971014492753623,0.93,76,112,0,1,62,100,69,101,0,0,0.898550724637681,0.99009900990099,67,93,81.1771733202946,0.295305527527864,pl,underestimate,exaggerate,bagatelizować,wyolbrzymiać,bagatelizowaćwyolbrzymiać,umożliwićwyolbrzymiać,bagatelizować,umożliwić
wypadek,555.271068184206,587.271658823302,-0.690844074432946,-0.530021708958701,13.753661890138,16.7028475227418,0.0424466941574681,0.052763774895343,97,97,1,1,88,85,90,87,0,0,0.977777777777778,0.977011494252874,97,97,1,1,83,87,90,87,0,0,0.922222222222222,1,88,85,32.0005906390967,0.160822365474245,pl,incident,accident,incydent,wypadek,incydentwypadek,ofertawypadek,incydent,oferta
wyposażyć,748.915793474306,769.927696958974,0.0874545675445235,0.0592329567025594,31.7473504962244,39.2566726887497,0.106927306300955,0.130958989379707,106,68,1,1,92,66,97,66,0,0,0.948453608247423,1,106,67,1,2,92,65,97,66,0,0,0.948453608247423,0.984848484848485,92,66,21.011903484668,-0.0282216108419641,pl,equipment,equip,sprzęt,wyposażyć,sprzętwyposażyć,na zewnątrzwyposażyć,sprzęt,na zewnątrz
wypożyczać,613.796510874682,720.558615390075,-0.420129843249424,-0.103731165573352,20.6392970952731,31.7751203439471,0.0733565968385231,0.0834230870141816,97,99,2,3,92,91,92,92,0,1,1,0.989130434782609,97,99,2,3,91,88,92,92,0,1,0.989130434782609,0.956521739130435,92,91,106.762104515393,0.316398677676072,pl,hire,rent,wynajmować,wypożyczać,wynajmowaćwypożyczać,gniewwypożyczać,wynajmować,gniew
wyprzedaż,632.381931367503,632.384798509803,-0.373400185287211,-0.403260265775784,20.2611423951548,16.3672158663013,0.0634973316716572,0.0575295997673218,109,143,5,12,102,134,102,134,3,2,1,1,109,145,5,10,94,133,102,136,3,0,0.92156862745098,0.977941176470588,102,134,0.0028671423006017,-0.0298600804885736,pl,auction,sale,aukcja,wyprzedaż,aukcjawyprzedaż,sytuacjawyprzedaż,aukcja,sytuacja
wyrazić,602.426685396381,629.585184219542,-0.525988948784056,-0.382937572536391,18.9185097163923,32.9764898180898,0.0590682216068001,0.117945968396554,102,86,3,2,90,76,90,77,1,1,1,0.987012987012987,102,86,3,2,89,77,90,77,1,1,0.988888888888889,1,89,76,27.1584988231615,0.143051376247665,pl,describe,express,opisać,wyrazić,opisaćwyrazić,niewinnywyrazić,opisać,niewinny
wyrażenie,714.799476179455,665.793366660982,-0.159121350064989,-0.232833673345818,25.2498989427465,20.6181895648626,0.0768401629578623,0.0677691534550642,116,104,5,3,105,91,106,93,1,1,0.990566037735849,0.978494623655914,115,104,6,3,105,90,106,93,1,1,0.990566037735849,0.967741935483871,105,90,-49.0061095184726,-0.0737123232808294,pl,dictionary,phrase,słownik,wyrażenie,słownikwyrażenie,budżetwyrażenie,słownik,budżet
wyrok,568.228179778494,609.173000003602,-0.611406533567142,-0.528270467658749,14.6704418247763,20.2114684453928,0.0493802287589732,0.0595402905743788,100,72,1,0,89,64,90,67,0,0,0.988888888888889,0.955223880597015,100,71,1,1,88,66,90,66,0,1,0.977777777777778,1,89,64,40.9448202251082,0.0831360659083932,pl,word,sentence,słowo,wyrok,słowowyrok,pan młodywyrok,słowo,pan młody
wysoki,553.164075965746,595.609819673842,-0.723567798753651,-0.610725402979319,14.8449015090902,21.2898467505953,0.064431704634041,0.0628622254720084,89,64,3,1,80,61,82,61,1,0,0.975609756097561,1,89,64,3,1,78,59,82,61,1,0,0.951219512195122,0.967213114754098,79,61,42.4457437080961,0.112842395774333,pl,low,high,niski,wysoki,niskiwysoki,odrzucaćwysoki,niski,odrzucać
wysokość,624.986269648866,629.555044125371,-0.425112907561333,-0.491915063699501,18.5822043257019,31.432128725214,0.0679014893502217,0.0822852294657382,103,73,2,3,90,68,90,68,0,2,1,1,103,74,2,2,73,67,90,69,0,1,0.811111111111111,0.971014492753623,89,68,4.56877447650538,-0.0668021561381685,pl,majesty,highness,majestat,wysokość,majestatwysokość,węgielwysokość,majestat,węgiel
wystarczający,756.630219050772,722.391216200162,0.0579248537860083,0.0632680429871716,30.0729965363527,31.0467812092687,0.0846051072799214,0.0850805452815875,121,79,2,0,105,74,109,76,1,0,0.963302752293578,0.973684210526316,120,79,3,0,104,76,108,76,2,0,0.962962962962963,1,105,74,-34.2390028506098,0.00534318920116328,pl,enough,sufficient,dość,wystarczający,dośćwystarczający,trenerwystarczający,dość,trener
wystawa,570.085506335347,612.937441869439,-0.56921966336246,-0.446410855871021,19.0194504721491,21.5259306998758,0.0607710068197536,0.0679576512934913,84,92,2,7,79,86,80,87,1,2,0.9875,0.988505747126437,84,92,2,7,78,74,80,87,1,2,0.975,0.850574712643678,79,86,42.8519355340921,0.122808807491439,pl,gallery,exhibition,galeria,wystawa,galeriawystawa,mitwystawa,galeria,mit
występ,578.750825566648,659.68412643976,-0.560587415662788,-0.2786637207987,17.3603645057843,23.8194076712341,0.0599456936535557,0.0864755475756633,93,99,3,1,87,87,87,91,1,1,1,0.956043956043956,92,100,4,0,84,71,87,92,1,0,0.96551724137931,0.771739130434783,86,87,80.9333008731112,0.281923694864087,pl,show,performance,pokaz,występ,pokazwystęp,rasistowskiwystęp,pokaz,rasistowski
wysłać,586.203836078233,730.253126448304,-0.487696718802958,-0.0598049265218238,22.0205474748289,46.4566268273114,0.0932603137811574,0.142655623277838,65,95,0,1,61,87,62,88,0,1,0.983870967741935,0.988636363636364,65,95,0,1,61,87,62,88,0,1,0.983870967741935,0.988636363636364,61,87,144.04929037007,0.427891792281134,pl,bring,send,przynieść,wysłać,przynieśćwysłać,środek nocywysłać,przynieść,środek nocy
wyznać,617.542624993181,618.62772602905,-0.45107856433374,-0.419788712370851,18.9487152396172,20.3879870382243,0.0685004745376849,0.0736657158495632,98,82,4,4,88,73,88,74,1,1,1,0.986486486486487,98,82,4,4,86,72,88,74,1,1,0.977272727272727,0.972972972972973,88,73,1.085101035869,0.0312898519628886,pl,admit,confess,przyznać,wyznać,przyznaćwyznać,niskiwyznać,przyznać,niski
wyzwanie,713.739276612757,655.809413334965,-0.107034935992306,-0.245560528286922,30.0206326111367,28.0664118548209,0.0948810778714451,0.104123083852857,103,80,3,0,94,75,94,76,1,0,1,0.986842105263158,104,80,2,0,92,75,95,76,0,0,0.968421052631579,0.986842105263158,94,75,-57.9298632777918,-0.138525592294616,pl,obstacle,challenge,przeszkoda,wyzwanie,przeszkodawyzwanie,internetwyzwanie,przeszkoda,internet
wyścigi,611.735785716276,658.156649165872,-0.34492615543235,-0.255657120900986,26.8666839023856,36.3345491937134,0.106198933972731,0.108388740266865,80,63,1,0,70,57,71,59,0,0,0.985915492957746,0.966101694915254,80,63,1,0,69,58,71,59,0,0,0.971830985915493,0.983050847457627,70,57,46.4208634495959,0.0892690345313639,pl,marathon,race,maraton,wyścigi,maratonwyścigi,karaćwyścigi,maraton,karać
wyżej,578.971537623085,612.912486105383,-0.586388489457888,-0.482978104217888,21.8368699810214,27.09093444632,0.0845404301627634,0.093950445555344,103,79,1,1,93,72,95,72,0,0,0.978947368421053,1,101,79,3,1,87,66,93,72,2,0,0.935483870967742,0.916666666666667,93,72,33.9409484822979,0.10341038524,pl,lower,upper,niżej,wyżej,niżejwyżej,ambasadawyżej,niżej,ambasada
wzrost,570.605258075589,583.79970667352,-0.646029720873438,-0.565709824389322,19.3792613776239,19.5465639546396,0.0742997543511599,0.065745234142514,68,85,2,1,62,75,63,76,0,1,0.984126984126984,0.986842105263158,68,85,2,1,63,76,63,76,0,1,1,1,62,75,13.1944485979304,0.0803198964841161,pl,weight,height,waga,wzrost,wagawzrost,zmartwionywzrost,waga,zmartwiony
wódka,523.730875005454,557.463558447213,-0.607219621376058,-0.647785567707971,14.6583246778203,17.1094508010502,0.0556702936775974,0.0674197408626353,68,88,1,4,64,77,64,79,1,1,1,0.974683544303797,68,88,1,4,59,79,64,79,1,1,0.921875,1,64,77,33.7326834417588,-0.0405659463319131,pl,whiskey,vodka,whisky,wódka,whiskywódka,ekspertwódka,whisky,ekspert
wątroba,571.832692979534,611.984845229822,-0.644947546029431,-0.458105876047084,16.3812498527725,15.7817594725255,0.063730141803752,0.0602234415522038,128,93,3,5,114,84,114,85,0,1,1,0.988235294117647,129,93,2,5,111,85,114,85,0,1,0.973684210526316,1,114,84,40.1521522502881,0.186841669982346,pl,kidney,liver,nerka,wątroba,nerkawątroba,młodzieżwątroba,nerka,młodzież
wąż,541.059279566146,568.12739704707,-0.749273922068801,-0.639756626065638,11.3784444233056,16.8116087001263,0.0391171708309176,0.0650994550711004,102,74,1,2,93,68,94,69,0,0,0.98936170212766,0.985507246376812,102,74,1,2,94,68,94,69,0,0,1,0.985507246376812,93,68,27.0681174809238,0.109517296003163,pl,worm,snake,robak,wąż,robakwąż,maratonwąż,robak,maraton
wąż gumowy,841.71397142634,901.876373351349,0.489515144178479,0.730681674304723,31.7740856650839,39.7179724268422,0.117939757853057,0.130820413811281,80,81,2,0,70,75,73,78,0,0,0.958904109589041,0.961538461538462,80,81,2,0,71,75,73,78,0,0,0.972602739726027,0.961538461538462,70,75,60.1624019250082,0.241166530126244,pl,pump,hose,pompa,wąż gumowy,pompawąż gumowy,solidnywąż gumowy,pompa,solidny
wędkarstwo,689.433035706336,639.987468339758,-0.15005995480748,-0.284070215667636,29.2123591554057,24.1723746428554,0.0914090920743923,0.0812267975130057,90,88,0,0,84,79,85,79,0,0,0.988235294117647,1,90,88,0,0,84,72,85,79,0,0,0.988235294117647,0.911392405063291,84,79,-49.4455673665781,-0.134010260860157,pl,hunting,fishing,polowanie,wędkarstwo,polowaniewędkarstwo,najemcawędkarstwo,polowanie,najemca
właściciel,588.520114032207,610.723011372524,-0.554850834634156,-0.422421536619497,15.4745934352276,25.6827204251822,0.0485760166888548,0.0776533224208542,125,94,3,4,114,88,115,88,0,1,0.991304347826087,1,124,94,4,4,113,84,115,88,0,1,0.982608695652174,0.954545454545455,114,88,22.2028973403168,0.132429298014659,pl,property,owner,własność,właściciel,własnośćwłaściciel,deserwłaściciel,własność,deser
wściekłość,675.32837633305,771.179301577187,-0.230237914233748,0.168542755278596,29.3046628125448,55.9128623350509,0.109952856406621,0.203833906210377,107,69,2,3,93,63,95,64,0,1,0.978947368421053,0.984375,106,69,3,3,87,64,94,64,1,1,0.925531914893617,1,93,63,95.8509252441369,0.398780669512344,pl,anger,rage,gniew,wściekłość,gniewwściekłość,bananwściekłość,gniew,banan
zabawka,608.652461550272,570.636517643697,-0.590626760436098,-0.592589396545482,27.8713735467611,13.1249049802389,0.0761299493522496,0.0372400714408588,116,89,5,2,104,85,106,87,1,0,0.981132075471698,0.977011494252874,116,89,5,2,101,82,106,87,1,0,0.952830188679245,0.942528735632184,104,85,-38.0159439065752,-0.00196263610938385,pl,doll,toy,lalka,zabawka,lalkazabawka,konserwatywnyzabawka,lalka,konserwatywny
zabezpieczony,767.810862599594,763.255854829895,0.0580086144888832,0.112490002798862,27.5938117792682,51.1389806403756,0.0816616795236939,0.160962398106697,142,64,8,3,131,62,132,63,0,0,0.992424242424242,0.984126984126984,141,64,9,3,128,59,131,63,1,0,0.977099236641221,0.936507936507937,131,62,-4.5550077696995,0.0544813883099787,pl,safe,secure,bezpieczny,zabezpieczony,bezpiecznyzabezpieczony,faktyczniezabezpieczony,bezpieczny,faktycznie
zabieg,616.12462726623,613.34673737298,-0.489409796050379,-0.394308999144707,17.6050910016009,14.8837621709748,0.0640398103879316,0.0601466066850493,120,105,1,1,111,99,113,102,1,0,0.982300884955752,0.970588235294118,120,104,1,2,110,98,113,101,1,1,0.973451327433628,0.97029702970297,110,99,-2.77788989325074,0.0951007969056722,pl,operate,surgery,operować,zabieg,operowaćzabieg,chronićzabieg,operować,chronić
zabić,570.779818194834,590.357943172835,-0.607273262320375,-0.558255316630464,15.7881499242623,15.336356372145,0.0534700226540483,0.0527830357725382,99,98,2,1,88,88,89,88,0,1,0.98876404494382,1,99,98,2,1,84,87,89,88,0,1,0.943820224719101,0.988636363636364,88,88,19.5781249780015,0.049017945689911,pl,poison,kill,zatruć,zabić,zatrućzabić,kelnerzabić,zatruć,kelner
zabójczy,668.274348482984,648.792561804217,-0.311367470574669,-0.292799280791214,26.1815617469935,18.6049262105864,0.0953720909894655,0.0526135822129883,67,99,2,4,66,89,66,89,0,2,1,1,67,101,2,2,66,88,66,90,0,1,1,0.977777777777778,66,89,-19.4817866787668,0.0185681897834553,pl,deadly,fatal,śmiertelnie,zabójczy,śmiertelniezabójczy,pierścieńzabójczy,śmiertelnie,pierścień
zachodni,582.689468082824,635.144301587678,-0.591309193820699,-0.264915801343089,18.1906212452066,20.7535515529883,0.0628473915456925,0.0811989242734697,99,66,0,2,94,63,94,63,0,1,1,1,98,67,1,1,90,64,93,64,1,0,0.967741935483871,1,94,63,52.4548335048543,0.32639339247761,pl,southern,western,południowy,zachodni,południowyzachodni,współpracownikzachodni,południowy,współpracownik
zadek,783.89103570847,898.913652169,0.17772428936397,0.698039122606969,49.9545734245455,41.2682355309348,0.188022279287874,0.145089880975153,68,86,1,1,56,46,61,78,0,0,0.918032786885246,0.58974358974359,68,86,1,1,57,78,61,78,0,0,0.934426229508197,1,56,46,115.02261646053,0.520314833242999,pl,ass,butt,tyłek,zadek,tyłekzadek,staćzadek,tyłek,stać
zagniewany,752.03597674415,846.091507455922,0.119520203574639,0.420873112946647,37.1574148266176,52.4154193292116,0.130017433386024,0.134351445194514,93,78,3,4,86,67,87,73,1,2,0.988505747126437,0.917808219178082,92,79,4,3,81,72,86,75,2,0,0.941860465116279,0.96,86,67,94.0555307117721,0.301352909372008,pl,jealous,angry,zazdrosny,zagniewany,zazdrosnyzagniewany,fragmentzagniewany,zazdrosny,fragment
zagrożenie,586.391252861627,625.18620000071,-0.53937394065963,-0.405168381203012,17.4141657437052,24.2784642125572,0.0617712507598119,0.0708778122757095,90,70,3,2,87,65,87,66,0,1,1,0.984848484848485,90,70,3,2,83,65,87,66,0,1,0.954022988505747,0.984848484848485,87,65,38.7949471390825,0.134205559456619,pl,risk,danger,ryzyko,zagrożenie,ryzykozagrożenie,papierzagrożenie,ryzyko,papier
zakazać,642.636145812183,667.992263147382,-0.372281721495574,-0.302600582709014,29.1643817871481,24.6833557429047,0.0899493657708318,0.071381701638505,106,129,3,6,97,114,97,114,1,0,1,1,106,129,3,6,95,113,97,114,1,0,0.979381443298969,0.991228070175439,96,114,25.3561173351992,0.0696811387865605,pl,forbidden,prohibit,zabroniony,zakazać,zabronionyzakazać,skupiać sięzakazać,zabroniony,skupiać się
zakurzony,724.668950003194,779.848929565703,0.023414565309529,0.27567428360911,29.5820670475908,42.0146767908056,0.0942260097900163,0.191164551698828,86,81,3,1,80,71,81,73,1,1,0.987654320987654,0.972602739726027,85,81,4,1,68,67,80,73,2,1,0.85,0.917808219178082,80,71,55.1799795625096,0.252259718299581,pl,rusty,dusty,zardzewiały,zakurzony,zardzewiałyzakurzony,niżejzakurzony,zardzewiały,niżej
