target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,no_cue,no_target,no_word_combo,unrelated_no_cue
kloster,587.423800048814,855.035749999994,-0.43103451358982,0.211355065239894,61.0101547267376,174.566721803048,0.333637291430689,0.431789404854117,5,4,0,0,5,4,5,4,0,0,1,1,5,4,0,0,5,4,5,4,0,0,1,1,5,4,267.61194995118,0.642389578829714,no,orphanage,convent,barnehjem,kloster,barnehjemkloster,svar
kloster,587.423800048814,855.035749999994,-0.43103451358982,0.211355065239894,61.0101547267376,174.566721803048,0.333637291430689,0.431789404854117,5,4,0,0,5,4,5,4,0,0,1,1,5,4,0,0,5,4,5,4,0,0,1,1,5,4,267.61194995118,0.642389578829714,no,orphanage,convent,barnehjem,kloster,barnehjemkloster,å lyve
kloster.1,706.715750011193,901.149999999966,-0.60234952896293,0.152034443931902,70.8377920593402,100.929999999994,0.223553684887337,0.274319510024901,8,2,0,0,8,2,8,2,0,0,1,1,8,2,0,0,8,2,8,2,0,0,1,1,8,2,194.434249988773,0.754383972894832,no,temple,monastery,tempel,kloster,tempelkloster,svar
kloster.1,706.715750011193,901.149999999966,-0.60234952896293,0.152034443931902,70.8377920593402,100.929999999994,0.223553684887337,0.274319510024901,8,2,0,0,8,2,8,2,0,0,1,1,8,2,0,0,8,2,8,2,0,0,1,1,8,2,194.434249988773,0.754383972894832,no,temple,monastery,tempel,kloster,tempelkloster,å lyve
kne,651.016461559558,706.56055557752,-0.470301844900179,-0.181076691859208,70.5890845845783,71.3030043785378,0.153763964564563,0.317995811919828,14,10,0,0,13,9,14,10,0,0,0.928571428571429,0.9,14,10,0,0,14,10,14,10,0,0,1,1,13,9,55.5440940179627,0.289225153040972,no,shoulder,knee,skulder,kne,skulderkne,sjalu
kniv,525.114799988084,583.89083163739,-0.742770347887535,-0.470980443121939,19.0166666713337,32.6345298870305,0.0876642343247616,0.146130625430718,11,8,0,0,10,6,10,7,0,0,1,0.857142857142857,11,8,0,0,10,7,10,7,0,0,1,1,10,6,58.7760316493068,0.271789904765597,no,sword,knife,sverd,kniv,sverdkniv,skinne
koffert,620.281199981016,482.1042500209,-0.570687929543008,-1.07731414693295,17.97653100725,45.1564800372413,0.0434828210825649,0.155256905732308,5,4,0,0,5,4,5,4,0,0,1,1,5,4,0,0,3,4,5,4,0,0,0.6,1,5,4,-138.176949960116,-0.506626217389946,no,briefcase,suitcase,stresskoffert,koffert,stresskoffertkoffert,høyskole
kokk,552.834714296789,568.537909093334,-0.717644636540914,-0.760967972147569,44.3935167938563,37.2961323154183,0.10513796879597,0.0566062718785811,8,11,0,0,7,11,7,11,0,0,1,1,8,11,0,0,7,10,7,11,0,0,1,0.909090909090909,7,11,15.7031947965445,-0.0433233356066541,no,cook,chef,kjøkkensjef,kokk,kjøkkensjefkokk,briste
kollapse,652.843000071518,570.732714323202,-0.43619125797012,-0.666476175400057,72.4267622341613,35.2063983777738,0.204449057591952,0.136226759208258,9,7,0,0,9,7,9,7,0,0,1,1,9,7,0,0,8,6,9,7,0,0,0.888888888888889,0.857142857142857,9,7,-82.1102857483154,-0.230284917429937,no,fall,collapse,falle,kollapse,fallekollapse,jakte
komedie,558.388750072598,662.75899997798,-0.78477913948519,-0.377625927345383,30.9474363024422,48.1270571952423,0.0612350919515951,0.120930295168961,4,10,0,0,4,10,4,10,0,0,1,1,4,10,0,0,4,10,4,10,0,0,1,1,4,10,104.370249905382,0.407153212139807,no,drama,comedy,drama,komedie,dramakomedie,varme
komfyr,756.545333309021,804.038500000184,-0.30507518503032,0.130084263744727,152.956032220032,73.599499999822,0.409019195269943,0.267793487258955,3,2,0,0,3,2,3,2,0,0,1,1,2,2,1,0,2,2,2,2,1,0,1,1,3,2,47.4931666911626,0.435159448775048,no,oven,stove,stekeovn,komfyr,stekeovnkomfyr,resultat
komitee,1129.4135714158,642.928500002949,0.744290018329934,-0.446994635659985,280.744683797748,96.9965000029185,0.722944690657627,0.0123827660422089,10,6,0,0,7,2,9,5,0,0,0.777777777777778,0.4,10,6,0,0,8,5,9,5,0,0,0.888888888888889,1,7,2,-486.485071412854,-1.19128465398992,no,commission,committee,kommisjon,komitee,kommisjonkomitee,golf
komme,516.499285727207,604.818428584258,-0.705437720066105,-0.578151452868879,60.8038460824595,65.1465601806028,0.230942513186667,0.192960719577191,8,7,0,0,7,7,8,7,0,0,0.875,1,8,7,0,0,7,7,8,7,0,0,0.875,1,7,7,88.319142857051,0.127286267197226,no,arrive,come,ankomme,komme,ankommekomme,astronaut
komme tilbake,768.619399990862,933.230999968996,0.0382646838068366,0.168680030293018,112.019168336214,226.714648995266,0.427426186656819,0.425667187076009,5,5,0,0,5,5,5,5,0,0,1,1,5,5,0,0,5,5,5,5,0,0,1,1,5,5,164.611599978133,0.130415346486182,no,back,return,tilbake,komme tilbake,tilbakekomme tilbake,ved et uhell
kommisjonær,971.10033331501,1107.41222228676,0.36491696327724,0.670444097937305,152.570672733391,230.078104604588,0.419817670204761,0.567200973757925,8,11,0,0,6,9,7,10,0,0,0.857142857142857,0.9,8,11,0,0,7,10,7,10,0,0,1,1,6,9,136.311888971747,0.305527134660064,no,inspector,commissioner,inspektør,kommisjonær,inspektørkommisjonær,mat
kommunikasjon,652.17925001189,752.608899979642,-0.323977459549307,-0.328103702981726,59.8218204862072,72.7222014063351,0.179998022367399,0.176801708856712,4,10,0,0,4,10,4,10,0,0,1,1,4,10,0,0,4,10,4,10,0,0,1,1,4,10,100.429649967752,-0.00412624343241869,no,navigation,communication,navigasjon,kommunikasjon,navigasjonkommunikasjon,størrelse
kommunist,712.242714302199,600.487600013125,-0.101348912125138,-0.553412350818226,60.1278830873015,39.6214522175576,0.28025951265312,0.165291305151469,7,7,0,0,7,5,7,5,0,0,1,1,7,7,0,0,6,5,7,5,0,0,0.857142857142857,1,7,5,-111.755114289074,-0.452063438693088,no,racist,communist,rasist,kommunist,rasistkommunist,hormon
kompis,579.418400078081,684.745999968222,-0.762005836763088,-0.449870230049415,63.1777178985702,92.3906771375919,0.0926285156489507,0.273262220841754,5,3,0,0,5,3,5,3,0,0,1,1,5,3,0,0,5,3,5,3,0,0,1,1,5,3,105.327599890142,0.312135606713672,no,dude,bro,fyr,kompis,fyrkompis,kaos
komplett,501.248600162123,592.49900000003,-0.811117702347015,-0.696430397115433,46.8245571194527,72.4145596847226,0.142349408433312,0.139880770132122,5,3,0,0,5,3,5,3,0,0,1,1,5,3,0,0,5,3,5,3,0,0,1,1,5,3,91.2503998379066,0.114687305231582,no,absolutely,completely,absolutt,komplett,absoluttkomplett,god
kone,621.582666651035,731.177000010742,-0.588984427151786,-0.281275960926198,66.2695196761027,139.864172392413,0.1930780104755,0.33719109426098,6,9,0,0,6,9,6,9,0,0,1,1,6,9,0,0,6,9,6,9,0,0,1,1,6,9,109.594333359706,0.307708466225587,no,husband,wife,ektemann,kone,ektemannkone,kommersiell
konge,405.890999952331,612.638714287205,-0.9901039239342,-0.944866182453239,,116.282362080231,,0.0670588390366714,1,7,0,0,1,7,1,7,0,0,1,1,1,7,0,0,1,7,1,7,0,0,1,1,1,7,206.747714334874,0.0452377414809614,no,queen,king,dronning,konge,dronningkonge,tobakk
konjakk,764.140000027798,1016.03933338963,-0.0584973665688831,0.335428394887062,82.6088582104,120.008661843657,0.256155116168883,0.295000985750245,7,9,0,0,6,9,6,9,0,0,1,1,7,9,0,0,6,9,6,9,0,0,1,1,6,9,251.899333361835,0.393925761455945,no,rum,cognac,rom,konjakk,romkonjakk,kampanje
konsentrere,543.344666626925,1051.10027277724,-0.542540384011012,0.369257412560994,33.7334117068551,116.063188867414,0.109892112830529,0.306224986147893,3,11,0,0,3,11,3,11,0,0,1,1,3,11,0,0,3,8,3,11,0,0,1,0.727272727272727,3,11,507.755606150312,0.911797796572006,no,focus,concentrate,fokusere,konsentrere,fokuserekonsentrere,leppestift
konsert,618.411166666391,520.756500011834,-0.55470418029899,-0.940966454741937,28.3305762530119,24.04349998798,0.122264229539004,0.235576090129678,9,3,0,0,6,2,6,2,0,0,1,1,9,3,0,0,6,2,6,2,0,0,1,1,6,2,-97.6546666545569,-0.386262274442947,no,tour,concert,turné,konsert,turnékonsert,økonomisk
kontor,586.532999988189,733.270285768724,-0.703454739055894,-0.279266642233121,30.2489664045348,145.748797728498,0.0803560731976912,0.342792288949183,7,7,0,0,6,7,6,7,0,0,1,1,7,7,0,0,6,7,6,7,0,0,1,1,6,7,146.737285780535,0.424188096822773,no,desk,office,pult,kontor,pultkontor,lese
kopi,728.537499028859,657.954363721264,-0.295634698676828,-0.415814904002379,100.030488642098,59.6364051427644,0.180217932379084,0.141178999412561,7,11,0,0,6,11,6,11,0,0,1,1,7,11,0,0,6,9,6,11,0,0,1,0.818181818181818,6,11,-70.5831353075947,-0.120180205325551,no,original,copy,original,kopi,originalkopi,vittig
kreativitet,604.242249993913,661.760714272071,-0.481756383077333,-0.475372914032398,39.454067318073,40.3786257911179,0.149402377220022,0.099603952505673,4,7,0,0,4,7,4,7,0,0,1,1,4,7,0,0,4,7,4,7,0,0,1,1,4,7,57.5184642781578,0.00638346904493498,no,imagination,creativity,fantasi,kreativitet,fantasikreativitet,nål
kreft,540.243545425712,572.13911112449,-0.790758228072048,-0.695687441942022,29.6686038798301,36.2861376411778,0.069713557235086,0.0736030535217511,11,9,0,0,11,9,11,9,0,0,1,1,11,9,0,0,10,9,11,9,0,0,0.909090909090909,1,11,9,31.8955656987781,0.0950707861300253,no,tumor,cancer,svulst,kreft,svulstkreft,anonym
kriger,655.365000000049,580.177272731578,-0.613501712501879,-0.676904871358456,134.271028986136,27.554128772412,0.115964778010396,0.112126291080528,5,11,0,0,4,11,4,11,0,0,1,1,5,11,0,0,4,11,4,11,0,0,1,1,4,11,-75.1877272684707,-0.0634031588565772,no,champion,fighter,mester,kriger,mesterkriger,måned
kriger,655.365000000049,580.177272731578,-0.613501712501879,-0.676904871358456,134.271028986136,27.554128772412,0.115964778010396,0.112126291080528,5,11,0,0,4,11,4,11,0,0,1,1,5,11,0,0,4,11,4,11,0,0,1,1,4,11,-75.1877272684707,-0.0634031588565772,no,champion,fighter,mester,kriger,mesterkriger,seksjon
kriger.1,569.281500078603,674.231666770841,-0.684674781184126,-0.573362823804042,48.8174379452529,16.0786873401914,0.189480354213204,0.134370563310517,8,3,0,0,8,3,8,3,0,0,1,1,8,3,0,0,8,3,8,3,0,0,1,1,8,3,104.950166692238,0.111311957380084,no,soldier,warrior,soldat,kriger,soldatkriger,måned
kriger.1,569.281500078603,674.231666770841,-0.684674781184126,-0.573362823804042,48.8174379452529,16.0786873401914,0.189480354213204,0.134370563310517,8,3,0,0,8,3,8,3,0,0,1,1,8,3,0,0,8,3,8,3,0,0,1,1,8,3,104.950166692238,0.111311957380084,no,soldier,warrior,soldat,kriger,soldatkriger,seksjon
krise,724.760800009047,823.018499999772,-0.398599817193303,0.32725128634552,65.0727973553182,214.941500000188,0.14980011436998,1.00908777392666,10,2,0,0,10,2,10,2,0,0,1,1,10,2,0,0,10,1,10,2,0,0,1,0.5,10,2,98.257699990725,0.725851103538823,no,situation,crisis,situasjon,krise,situasjonkrise,mottager
kristen,698.871333336225,583.512300203514,-0.502108376784124,-0.584492627967166,95.520748084431,25.6302305987531,0.184680744870435,0.130673919198432,6,10,0,0,6,10,6,10,0,0,1,1,6,10,0,0,6,10,6,10,0,0,1,1,6,10,-115.359033132712,-0.0823842511830424,no,catholic,christian,katolikk,kristen,katolikkkristen,framgang
kul,768.282000095583,562.581555508394,-0.401804054461983,-0.719998279344072,259.438769466545,36.5070857700963,0.543980247534554,0.104652044743571,3,10,0,0,3,9,3,9,0,0,1,1,3,10,0,0,3,9,3,9,0,0,1,1,3,9,-205.700444587189,-0.318194224882089,no,warm,cool,varm,kul,varmkul,gjenstand
kule,571.659999999916,664.265428521587,-0.743492508987186,-0.526263035611394,,36.5219861847614,,0.117555152020252,3,7,0,0,1,7,2,7,0,0,0.5,1,3,7,0,0,1,6,2,7,0,0,0.5,0.857142857142857,1,7,92.6054285216713,0.217229473375792,no,caliber,bullet,kaliber,kule,kaliberkule,telle
kunnskap,652.513250359105,640.129666635378,-0.554975754511206,-0.389958659380045,91.8146277006371,72.6911722389722,0.249426085639601,0.351712674889202,8,3,0,0,8,3,8,3,0,0,1,1,8,3,0,0,8,3,8,3,0,0,1,1,8,3,-12.3835837237267,0.165017095131161,no,experience,knowledge,erfaring,kunnskap,erfaringkunnskap,jeep
kunstig,762.165600159736,599.531099998846,-0.143945414600599,-0.620466602718067,105.484581930434,38.4719137892255,0.335834814452097,0.127774149044515,6,10,0,0,5,10,5,10,0,0,1,1,6,10,0,0,4,10,5,10,0,0,0.8,1,5,10,-162.63450016089,-0.476521188117468,no,natural,artificial,naturlig,kunstig,naturligkunstig,sekretær
kutte opp,582.172143116036,787.860333317386,-0.466740458051009,-0.221481676569651,28.410294341456,80.6118698204001,0.110018711231165,0.321885852143202,8,3,0,0,7,3,7,3,0,0,1,1,8,3,0,0,7,3,7,3,0,0,1,1,7,3,205.68819020135,0.245258781481358,no,tear,cut,rive,kutte opp,rivekutte opp,teleskop
kvalitet,678.020750095398,572.597333285608,-0.265750172211502,-0.54663454563721,54.4650040906435,59.4308028505404,0.176286921823431,0.0386347018870472,5,3,0,0,4,3,4,3,0,0,1,1,5,3,0,0,4,3,4,3,0,0,1,1,4,3,-105.42341680979,-0.280884373425708,no,quantity,quality,kvantitet,kvalitet,kvantitetkvalitet,oppsigelse
kvalme,595.91799851424,684.318461551989,-0.549406744371161,-0.531757730607436,61.0305701327783,78.9584470555393,0.258487883601158,0.119539712139017,4,13,0,0,4,13,4,13,0,0,1,1,4,13,0,0,4,13,4,13,0,0,1,1,4,13,88.4004630377489,0.0176490137637241,no,diarrhea,nausea,diaré,kvalme,diarékvalme,kyss
kveld,686.565000001486,531.620499987834,-0.5025858773329,-0.886606511217552,80.140019494244,59.7751334871591,0.18462822237954,0.123603396475698,6,6,0,0,6,6,6,6,0,0,1,1,6,6,0,0,6,6,6,6,0,0,1,1,6,6,-154.944500013652,-0.384020633884652,no,night,evening,natt,kveld,nattkveld,krem
kvinne,487.054500040082,486.6724999992,-0.910820940073908,-0.982057715582859,12.5844099880259,38.9675000006975,0.0607438741782061,0.176956933883755,9,2,0,0,8,2,8,2,0,0,1,1,8,2,1,0,7,2,8,2,0,0,0.875,1,8,2,-0.382000040881223,-0.0712367755089518,no,widow,woman,enke,kvinne,enkekvinne,topp
kynisk,788.702500032843,692.087583323286,-0.1338519589289,-0.33294082522229,184.321500014863,20.9093864128533,0.588172375102335,0.0877817611617379,4,13,0,0,2,12,2,13,0,0,1,0.923076923076923,4,13,0,0,2,13,2,13,0,0,1,1,2,12,-96.6149167095573,-0.19908886629339,no,naive,cynical,naiv,kynisk,naivkynisk,tillatelse
kyst,630.295333372875,607.153333333321,-0.5905381370097,-0.559230917649744,40.7124951115337,55.6704641419512,0.102506355486023,0.0867011466265232,7,3,0,0,6,3,6,3,0,0,1,1,7,3,0,0,6,2,6,3,0,0,1,0.666666666666667,6,3,-23.1420000395543,0.031307219359956,no,beach,coast,strand,kyst,strandkyst,jazz
la,624.420499988134,688.380000062597,-0.756007111117917,-0.374969256415976,5.2144999881275,115.385496965099,0.105417471729904,0.316605404089551,4,7,0,1,2,3,3,7,0,0,0.666666666666667,0.428571428571429,4,7,0,1,3,6,3,7,0,0,1,0.857142857142857,2,3,63.9595000744638,0.381037854701941,no,allow,let,tillate,la,tillatela,verdi
lag,561.344714273349,687.256873784827,-0.762336207211586,-0.324465360767995,48.5958510441723,56.4643510160517,0.12770333993085,0.135649660565259,8,10,0,0,7,8,7,9,0,0,1,0.888888888888889,8,10,0,0,7,9,7,9,0,0,1,1,7,8,125.912159511478,0.437870846443591,no,league,team,liga,lag,ligalag,åpne
lager,625.124125024602,742.872000125236,-0.531921936332368,-0.137709465075414,63.1056601471559,113.608637168448,0.196190680533628,0.205982197996017,9,4,0,0,8,4,8,4,0,0,1,1,9,4,0,0,8,4,8,4,0,0,1,1,8,4,117.747875100634,0.394212471256954,no,shop,store,butikk,lager,butikklager,dumskalle
landsby,602.405428561182,632.933799981,-0.614956681517706,-0.59624586244548,46.8979847047051,110.136597795334,0.122725034778501,0.195296236406393,7,5,0,0,7,5,7,5,0,0,1,1,7,5,0,0,6,5,7,5,0,0,0.857142857142857,1,7,5,30.5283714198175,0.0187108190722256,no,camp,village,leir,landsby,leirlandsby,symptom
lang,515.773399976222,596.970399985707,-0.825951557420231,-0.647956397017643,15.6038682107746,45.5420577164584,0.063210333969589,0.101873409107196,7,5,0,0,5,5,5,5,0,0,1,1,7,5,0,0,5,5,5,5,0,0,1,1,5,5,81.197000009485,0.177995160402588,no,short,long,kort,lang,kortlang,flykte
last,569.920923101828,930.735429035467,-0.645958817341428,-0.0316640484047766,39.2503833618125,305.620992844233,0.164191873022063,0.587460151874711,15,11,0,0,13,7,13,11,0,0,1,0.636363636363636,15,11,0,0,13,11,13,11,0,0,1,1,13,7,360.814505933639,0.614294768936652,no,load,cargo,laste,last,lastelast,forbannelse
lastebil,579.195999628486,720.802200009511,-0.597201743347866,-0.681618687564088,25.8235810009803,99.1091309512602,0.0665847330835321,0.133878499883192,11,6,0,0,10,5,10,5,0,0,1,1,11,6,0,0,8,4,10,5,0,0,0.8,0.8,10,5,141.606200381025,-0.0844169442162216,no,jeep,truck,jeep,lastebil,jeeplastebil,rive
latter,577.269499952788,1277.21800002681,-0.88036022499157,1.08024095731638,25.0294999527975,587.573041322001,0.0640337525232469,1.6377016910961,2,3,0,0,2,3,2,3,0,0,1,1,2,3,0,0,2,3,2,3,0,0,1,1,2,3,699.948500074021,1.96060118230795,no,smile,laugh,smil,latter,smillatter,skje
leder,647.144999980839,547.998333321438,-0.437647132402418,-0.798740113679154,141.32204906618,9.0052773093866,0.359167016288821,0.173078640931292,9,3,0,0,9,3,9,3,0,0,1,1,9,3,0,0,9,3,9,3,0,0,1,1,9,3,-99.1466666594013,-0.361092981276736,no,member,leader,medlem,leder,medlemleder,forferdelig
ledsage,,1085.275600007,,0.526021932483796,,164.853539800197,,0.244973733084727,,13,,0,,10,,13,,0,,0.769230769230769,,13,,0,,13,,13,,0,,1,,10,,,no,escort,accompany,eskortere,ledsage,eskortereledsage,grav
legende,472.950750077463,587.71849992848,-0.961259986108947,-0.623268673176605,21.5048152656536,49.741500071483,0.1747537698202,0.158087229205145,5,2,0,0,4,2,5,2,0,0,0.8,1,5,2,0,0,5,2,5,2,0,0,1,1,4,2,114.767749851017,0.337991312932343,no,myth,legend,myte,legende,mytelegende,komme seg
leie,580.810692189324,530.593125040847,-0.521032761663808,-0.739733039222762,45.311405651439,69.2259983733198,0.191431563851885,0.21561432393038,13,8,0,0,13,8,13,8,0,0,1,1,13,8,0,0,13,8,13,8,0,0,1,1,13,8,-50.2175671484773,-0.218700277558954,no,hire,rent,ansette,leie,ansetteleie,sinne
leilighet,590.995230804744,522.522666666696,-0.614450415869462,-0.802955521221877,32.1688241978512,37.0970303453583,0.0854138488421199,0.111116823574073,13,4,0,0,13,3,13,3,0,0,1,1,13,4,0,0,13,3,13,3,0,0,1,1,13,3,-68.472564138048,-0.188505105352415,no,house,apartment,hus,leilighet,husleilighet,flytende
leketøy,812.110166666438,805.797333325376,-0.123530627789874,0.0984191704072389,137.590856065067,164.735378247412,0.362474774593713,0.543397977728716,7,9,0,0,6,9,6,9,0,0,1,1,7,9,0,0,5,9,6,9,0,0,0.833333333333333,1,6,9,-6.31283334106229,0.221949798197113,no,doll,toy,dukke,leketøy,dukkeleketøy,konservativ
lengde,822.533800000602,611.198000004759,-0.248786861579992,-0.487176578226499,188.926381190882,23.8270015754622,0.372750009811007,0.184628584925848,10,5,0,0,10,5,10,5,0,0,1,1,9,5,1,0,9,5,9,5,1,0,1,1,10,5,-211.335799995843,-0.238389716646507,no,size,length,størrelse,lengde,størrelselengde,råd
lett,540.006333365105,471.036250005752,-0.924419016559612,-0.98600163421293,33.5950589326027,39.7458567018938,0.0318778401463013,0.0945321613732541,3,5,0,0,3,4,3,4,0,0,1,1,3,5,0,0,3,4,3,4,0,0,1,1,3,4,-68.9700833593525,-0.0615826176533177,no,impossible,easy,umulig,lett,umuliglett,kino
lever,917.906875031207,899.239333337017,-0.208188859539148,0.21659050511893,151.779666473605,239.180181752498,0.180078451893969,0.625102528514271,8,7,0,0,8,6,8,6,0,0,1,1,8,7,0,0,7,6,8,6,0,0,0.875,1,8,6,-18.6675416941894,0.424779364658079,no,kidney,liver,nyre,lever,nyrelever,fiende
liberal,577.458999990765,648.749333316062,-0.637728129979222,-0.508480657931171,55.1477824281279,68.8712175115926,0.125759087727409,0.191598898331593,6,9,0,0,5,6,5,6,0,0,1,1,6,9,0,0,5,6,5,6,0,0,1,1,5,6,71.2903333252973,0.129247472048051,no,conservative,liberal,konservativ,liberal,konservativliberal,ektemann
lidenskap,580.334999986977,715.255124973221,-0.700805893781286,-0.254954389203822,31.4445584056864,48.6280706540606,0.0492798615470709,0.143430505022485,11,8,0,0,11,8,11,8,0,0,1,1,11,8,0,0,11,8,11,8,0,0,1,1,11,8,134.920124986243,0.445851504577464,no,enthusiasm,passion,entusiasme,lidenskap,entusiasmelidenskap,kelner
lik,606.31462498919,448.395000000018,-0.60549395716871,-1.15692608276522,35.9739570292372,26.0455567363057,0.086196404553749,0.0480712382219567,8,4,0,0,8,3,8,3,0,0,1,1,8,4,0,0,8,3,8,3,0,0,1,1,8,3,-157.919624989172,-0.551432125596507,no,body,corpse,kropp,lik,kropplik,mening
limousine,994.1604445611,1284.51162500451,0.674471712896205,1.84469213181077,115.329956329626,214.19805760191,0.310487051990374,0.637925094137569,10,9,0,0,9,8,9,9,0,0,1,0.888888888888889,10,9,0,0,9,9,9,9,0,0,1,1,9,8,290.351180443409,1.17022041891457,no,taxi,limousine,drosje,limousine,drosjelimousine,ingenting
ling,593.540000000037,,-0.654036071827757,,,,,,9,,0,,1,,9,,0,,0.111111111111111,,8,,1,,2,,8,,1,,0.25,,1,,,,no,ming,ling,ming,ling,mingling,drink
liten,584.736600010679,530.936999983387,-0.810378370019196,-0.811767338078952,78.8460465942239,47.067737715591,0.170540651071641,0.182241348246277,6,7,0,0,5,6,5,6,0,0,1,1,6,7,0,0,5,5,5,6,0,0,1,0.833333333333333,5,6,-53.7996000272921,-0.00138896805975575,no,little,small,litt,liten,littliten,fase
litteratur,628.054399995226,646.331499991056,-0.423974835979169,-0.607347589012085,61.6843513064483,31.3004562680542,0.309259193899531,0.106725163612397,5,7,0,0,5,6,5,7,0,0,1,0.857142857142857,5,7,0,0,5,6,5,7,0,0,1,0.857142857142857,5,6,18.2770999958293,-0.183372753032917,no,art,literature,kunst,litteratur,kunstlitteratur,ku
lokal,738.92614286264,478.933666612972,-0.526304427169362,-0.863764494773587,116.977926215249,35.196366009863,0.212585126244415,0.0763752792222296,7,4,0,0,7,3,7,4,0,0,1,0.75,7,4,0,0,7,4,7,4,0,0,1,1,7,3,-259.992476249668,-0.337460067604225,no,regional,local,regional,lokal,regionallokal,nyte
lokk,561.538571428541,598.364750000125,-0.722270724905221,-0.431148614197341,65.8228583985707,109.619814240954,0.116867878072087,0.343287604284013,7,4,1,0,7,4,7,4,0,0,1,1,7,4,1,0,7,4,7,4,0,0,1,1,7,4,36.8261785715837,0.29112211070788,no,glasses,cap,briller,lokk,brillerlokk,rapportere
lommebok,605.630499995993,654.420250023846,-0.601724790644602,-0.395591112130751,64.6450594168748,39.1419527883123,0.120877388655347,0.153231841439955,8,4,0,0,6,4,6,4,0,0,1,1,8,4,0,0,6,4,6,4,0,0,1,1,6,4,48.7897500278534,0.206133678513851,no,pocket,wallet,lomme,lommebok,lommelommebok,kabinett
lommetørkle,734.233833325397,869.498799989896,-0.181178220793848,-0.0654570468178001,63.8505549722145,123.740367543484,0.173656512444847,0.21343809233965,6,11,0,0,6,10,6,10,0,0,1,1,6,11,0,0,6,9,6,10,0,0,1,0.9,6,10,135.264966664499,0.115721173976048,no,cloth,handkerchief,klut,lommetørkle,klutlommetørkle,ninja
lovlig,509.298428642938,699.3280000858,-0.8177475254202,-0.333617726977483,32.6187399304417,157.820741703202,0.0886685279774705,0.290530118256063,8,6,0,0,7,5,7,5,0,0,1,1,8,6,0,0,7,4,7,5,0,0,1,0.8,7,5,190.029571442863,0.484129798442717,no,illegal,legal,ulovlig,lovlig,ulovliglovlig,bringe
lukke,750.412499999979,628.387800003588,-0.325839360911307,-0.720789081611472,251.611500000001,80.6913330626591,0.60076992798703,0.0945311745026176,2,6,0,0,2,5,2,5,0,0,1,1,2,6,0,0,2,5,2,5,0,0,1,1,2,5,-122.024699996391,-0.394949720700166,no,open,close,åpne,lukke,åpnelukke,naturlig
lukket,522.688199926028,635.875142870945,-0.701455596960487,-0.408714028004155,21.3921864582998,46.9270134018759,0.159881484073,0.110843250553749,5,7,0,0,5,7,5,7,0,0,1,1,5,7,0,0,5,7,5,7,0,0,1,1,5,7,113.186942944917,0.292741568956332,no,locked,closed,låst,lukket,låstlukket,eksperiment
lukning,944.256142314889,822.182499173736,0.649370951786828,0.508480519944222,221.775460951619,137.867330372183,0.820769955556044,0.630178625050663,11,4,0,0,7,4,9,4,0,0,0.777777777777778,1,11,4,0,0,9,4,9,4,0,0,1,1,7,4,-122.073643141154,-0.140890431842605,no,opening,closure,åpning,lukning,åpninglukning,hund
lukt,396.710499976136,616.981249991135,-1.16959337864281,-0.458013440080283,45.0359493907519,96.4958825149406,0.108788175499454,0.277456979859795,5,10,0,0,4,8,4,8,0,0,1,1,5,10,0,0,4,7,4,8,0,0,1,0.875,4,8,220.270750015,0.711579938562531,no,taste,smell,smak,lukt,smaklukt,offer
lunsj,567.543857159866,505.752499981725,-0.696757697350667,-0.717826304812317,48.1100182095683,36.6463317588963,0.15370862081697,0.168279392734456,7,5,0,0,7,4,7,4,0,0,1,1,7,5,0,0,7,4,7,4,0,0,1,1,7,4,-61.7913571781412,-0.0210686074616498,no,snack,lunch,matbit,lunsj,matbitlunsj,radar
lyd,531.508624992552,474.336166675174,-0.839117933733608,-0.828291057227416,25.0416346217016,24.3183309135039,0.078688670935488,0.0818214513336196,8,6,0,0,8,6,8,6,0,0,1,1,8,6,0,0,7,6,8,6,0,0,0.875,1,8,6,-57.1724583173778,0.0108268765061919,no,noise,sound,bråk,lyd,bråklyd,passasjer
lykkelig,617.270285736483,637.15480000237,-0.571643037332366,-0.444398966078688,72.369371360701,83.8134769059736,0.209614373644113,0.224606651381133,8,5,0,0,7,5,7,5,0,0,1,1,8,5,0,0,7,5,7,5,0,0,1,1,7,5,19.8845142658868,0.127244071253677,no,satisfied,happy,fornøyd,lykkelig,fornøydlykkelig,alkohol
