target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,cs_cue,cs_target,cs_word_combo,unrelated_cs_cue
stát,617.434317057771,602.531347827947,-0.607727594882926,-0.707977331581613,19.2598161755369,17.8767662273316,0.0572982723973181,0.0543705199718043,93,70,0,2,82,69,82,69,0,1,1,1,92,69,1,3,75,68,81,68,1,2,0.925925925925926,1,82,69,-14.9029692298246,-0.100249736698687,cs,federal,state,federální,stát,federálnístát,pomalu
stát se,699.228926456892,776.765084491883,-0.441565632645922,-0.0701802902409636,20.4051128687601,39.215973803116,0.0595603047071052,0.115491069789778,74,78,2,6,68,71,68,72,1,2,1,0.986111111111111,74,79,2,5,54,70,68,73,1,1,0.794117647058823,0.958904109589041,68,71,77.5361580349911,0.371385342404959,cs,occur,happen,nastat,stát se,nastatstát se,sexuální
střela,592.204411111995,694.412205878536,-0.674763257306159,-0.462616138478094,16.3102528971511,30.9180459550034,0.0520940767531129,0.108356253001225,107,74,0,4,91,68,94,68,0,1,0.968085106382979,1,107,74,0,4,90,66,94,68,0,1,0.957446808510638,0.970588235294118,90,68,102.207794766541,0.212147118828065,cs,rocket,missile,raketa,střela,raketastřela,zakrýt
střih,689.429306653441,713.31008616301,-0.451188980034039,-0.390633358203598,30.0317650462749,33.134130895713,0.103808538330198,0.0922640498918289,86,65,3,3,75,58,75,59,0,1,1,0.983050847457627,86,65,3,3,71,53,75,59,0,1,0.946666666666667,0.898305084745763,75,58,23.8807795095686,0.0605556218304414,cs,tear,cut,roztržení,střih,roztrženístřih,náctiletý
stříbrný,639.024679987146,671.773796887649,-0.62037622940844,-0.477982474638689,19.2565076977737,21.3862323374929,0.0511098118597799,0.0736971356088331,84,72,4,0,75,64,75,66,0,0,1,0.96969696969697,84,72,4,0,74,52,75,66,0,0,0.986666666666667,0.787878787878788,75,64,32.7491169005029,0.142393754769752,cs,golden,silver,zlatý,stříbrný,zlatýstříbrný,nerv
stříkačka,768.249305882528,798.647442854212,-0.162501797667778,-0.0476217773715318,29.2654040844143,36.7709884690046,0.0656889645914629,0.109001978813542,90,75,0,5,85,70,85,70,0,2,1,1,90,76,0,4,85,71,85,71,0,1,1,1,85,70,30.3981369716845,0.114880020296246,cs,needle,syringe,jehla,stříkačka,jehlastříkačka,zapomenout
střílet,700.081857139771,710.632234376267,-0.445361930785776,-0.318650610078642,23.6776457731079,36.9722449860209,0.0650944628973647,0.118482633011283,69,72,4,2,63,64,64,64,3,0,0.984375,1,70,72,3,2,62,61,65,64,2,0,0.953846153846154,0.953125,63,64,10.5503772364964,0.126711320707134,cs,shot,shoot,výstřel,střílet,výstřelstřílet,kód
sval,640.534886080844,685.170592597988,-0.520104630687632,-0.37324225667558,18.3337846308942,17.9697801269845,0.0553035046213481,0.0653320523389967,86,89,3,4,79,81,79,85,1,0,1,0.952941176470588,86,89,3,4,67,85,79,85,1,0,0.848101265822785,1,79,81,44.6357065171442,0.146862374012052,cs,nerve,muscle,nerv,sval,nervsval,zaměstnání
svatba,584.826013149566,639.205371420231,-0.68372603084235,-0.482979195094065,19.9083549875343,27.8399705052056,0.0603749671860895,0.0885105856170117,85,78,7,5,76,70,77,71,0,0,0.987012987012987,0.985915492957746,85,78,7,5,73,62,77,71,0,0,0.948051948051948,0.873239436619718,76,70,54.3793582706658,0.200746835748285,cs,engagement,wedding,zásnuby,svatba,zásnubysvatba,červ
svátek,661.040929587232,636.686712131919,-0.580599404294514,-0.658155190696664,32.3776006466873,20.9467259346466,0.0866732515798446,0.0516328287775736,77,69,4,1,71,66,71,66,0,0,1,1,77,69,4,1,71,63,71,66,0,0,1,0.954545454545455,71,66,-24.3542174553127,-0.0775557864021496,cs,christmas,holiday,vánoce,svátek,vánocesvátek,touha
svítání,679.748676473068,688.060841270913,-0.433527579035598,-0.471196954897941,17.4934339878949,33.4404969892688,0.0626695150772448,0.0856330980731176,71,70,7,7,68,63,68,68,2,0,1,0.926470588235294,72,70,6,7,69,66,69,68,1,0,1,0.970588235294118,68,63,8.31216479784484,-0.037669375862343,cs,sunset,dawn,západ slunce,svítání,západ sluncesvítání,mužský
svíčka,649.035753409166,683.279500009396,-0.584130350864139,-0.490848826977196,28.3480772501362,33.067936360218,0.0751141368996316,0.0899448161436837,82,74,3,4,73,66,75,66,2,2,0.973333333333333,1,81,74,4,4,69,64,74,66,3,2,0.932432432432432,0.96969696969697,73,66,34.24374660023,0.0932815238869438,cs,lamp,candle,lampa,svíčka,lampasvíčka,šampion
svědectví,729.130455869601,642.547230773233,-0.376460776319034,-0.639726402959865,26.2269907473729,20.21231719219,0.0724683035683044,0.0502405194783454,74,73,3,5,68,65,68,66,2,1,1,0.984848484848485,74,73,3,5,68,65,68,66,2,1,1,0.984848484848485,68,65,-86.5832250963676,-0.263265626640831,cs,witness,testimony,svědek,svědectví,svědeksvědectví,anonymní
svět,607.597180562319,607.261478266362,-0.668233003044938,-0.637740577074147,21.0590682279923,20.2458790205574,0.0669771012979539,0.0779491391309322,84,80,5,2,72,69,72,69,1,1,1,1,83,80,6,2,69,65,71,69,2,1,0.971830985915493,0.942028985507246,72,69,-0.335702295956935,0.0304924259707913,cs,international,world,mezinárodní,svět,mezinárodnísvět,cement
světlo,614.635128559432,584.993714288167,-0.62415078016498,-0.797349289543717,19.6610039403695,13.8097753031626,0.0651101871506838,0.0412299499891988,79,76,5,6,71,70,72,70,2,0,0.986111111111111,1,79,76,5,6,70,67,72,70,2,0,0.972222222222222,0.957142857142857,70,70,-29.6414142712655,-0.173198509378737,cs,darkness,light,tma,světlo,tmasvětlo,zvážit
symbol,676.899293337652,627.358087902249,-0.512077302585728,-0.542241879606274,19.9560322711496,20.9734104619484,0.06064492868073,0.054137505557271,80,100,4,5,75,91,75,93,1,2,1,0.978494623655914,80,100,4,5,73,89,75,93,1,2,0.973333333333333,0.956989247311828,75,91,-49.5412054354033,-0.0301645770205462,cs,flag,symbol,vlajka,symbol,vlajkasymbol,noc
syn,549.249587503789,613.719833333644,-0.825516137524219,-0.667714671642204,13.8336580092681,17.2052773524628,0.0420172212328796,0.0511092576912748,84,86,0,5,80,78,80,78,0,0,1,1,84,86,0,5,77,78,80,78,0,0,0.9625,1,80,78,64.4702458298556,0.157801465882014,cs,daughter,son,dcera,syn,dcerasyn,podobný
syndrom,814.032147540808,806.713417726945,-0.0515625296104313,-0.0549803884980496,31.8837446290514,23.9868557402165,0.100069972525311,0.0721571163024617,65,90,2,4,61,79,61,80,0,2,1,0.9875,65,89,2,5,51,80,61,80,0,2,0.836065573770492,1,61,79,-7.31872981386255,-0.00341785888761835,cs,symptom,syndrome,symptom,syndrom,symptomsyndrom,odpovědnost
synovec,677.993599995376,667.766439994391,-0.52454507096227,-0.433294918316967,24.8525625372156,17.9662131709068,0.0655138467577828,0.0537288160521157,78,80,3,5,65,75,66,75,0,2,0.984848484848485,1,78,80,3,5,64,72,66,75,0,2,0.96969696969697,0.96,65,75,-10.2271600009854,0.0912501526453033,cs,grandson,nephew,vnuk,synovec,vnuksynovec,civilní
systém,676.908066648901,658.726478251943,-0.505150474661401,-0.529806486440781,17.7657232986261,23.059249513014,0.052184062998803,0.0734943564568287,86,72,3,2,75,69,75,69,1,0,1,1,87,72,2,2,74,69,76,69,0,0,0.973684210526316,1,75,69,-18.1815883969581,-0.02465601177938,cs,network,system,síť,systém,síťsystém,měsíc
sýr,571.240912612217,596.133390250635,-0.722826703600412,-0.741632298922242,13.243649873665,14.6315253400213,0.0483956200583425,0.0443975273290628,113,88,5,4,103,82,105,83,2,2,0.980952380952381,0.987951807228916,113,88,5,4,102,79,105,83,2,2,0.971428571428571,0.951807228915663,103,82,24.8924776384177,-0.0188055953218301,cs,bread,cheese,chléb,sýr,chlébsýr,omyl
tajemství,690.751027032285,699.753486111508,-0.465441600410812,-0.367885741531582,24.1860562771832,33.165396947707,0.0755740839324357,0.0956094539749243,79,77,6,1,74,72,76,72,2,0,0.973684210526316,1,80,77,5,1,70,71,77,71,1,1,0.909090909090909,1,74,72,9.0024590792234,0.0975558588792295,cs,secret,mystery,skrytý,tajemství,skrytýtajemství,umožnit
talent,657.480239434139,672.513779414929,-0.500459998189548,-0.454217014581275,18.6594946903316,22.772814404095,0.0540524986277763,0.0757104387882217,74,77,10,2,71,68,71,69,2,0,1,0.985507246376812,75,77,9,2,70,67,72,69,1,0,0.972222222222222,0.971014492753623,71,68,15.0335399807901,0.0462429836082738,cs,potential,talent,potenciál,talent,potenciáltalent,popsat
talíř,604.308126584188,648.147058823285,-0.637711005970697,-0.568854100930953,16.2361770772305,22.8022565655151,0.0737419670082057,0.0520243608892784,89,75,3,3,79,68,81,68,2,0,0.975308641975309,1,89,75,3,3,74,68,81,68,2,0,0.91358024691358,1,79,68,43.8389322390968,0.0688569050397443,cs,bowl,plate,miska,talíř,miskatalíř,moderní
tam,586.890370965704,649.641611927894,-0.736803318326753,-0.601149692342796,19.7759724918517,20.4090653990232,0.0672361420036269,0.0588590719803494,67,73,3,2,62,67,62,68,0,1,1,0.985294117647059,67,73,3,2,60,67,62,68,0,1,0.967741935483871,0.985294117647059,62,67,62.7512409621901,0.135653625983957,cs,here,there,tady,tam,tadytam,svobodně
tanec,673.140567144675,633.830216221255,-0.422788879306439,-0.612797482156193,32.3380085642875,20.1114571296804,0.0908972475563956,0.0637640333104701,75,83,4,1,67,74,67,74,0,0,1,1,74,83,5,1,65,74,66,74,1,0,0.984848484848485,1,67,74,-39.3103509234194,-0.190008602849755,cs,dancer,dance,tanečník,tanec,tanečníktanec,právník
taška,648.071157878585,650.866253936956,-0.544130450522048,-0.570960463181622,23.5764367039737,17.3515604680792,0.0790317963612377,0.0599434161667494,83,68,4,4,77,63,78,64,1,0,0.987179487179487,0.984375,83,68,4,4,74,63,78,64,1,0,0.948717948717949,0.984375,76,63,2.79509605837143,-0.0268300126595741,cs,box,bag,krabice,taška,krabicetaška,výrobce
technika,652.792867646923,685.925197372991,-0.593991611809214,-0.398520800029614,23.5688099088629,30.7916136656981,0.0649921572045278,0.102323852587522,82,85,3,2,68,76,69,76,0,0,0.985507246376812,1,82,85,3,2,68,74,69,76,0,0,0.985507246376812,0.973684210526316,68,76,33.1323297260674,0.195470811779599,cs,method,technique,metoda,technika,metodatechnika,kancléř
tekutina,617.89691664822,686.378940291703,-0.548952806905682,-0.492665996766817,22.3905699469234,21.4834729233181,0.0790807720038387,0.0479252023417512,80,72,2,4,72,67,72,68,0,2,1,0.985294117647059,80,72,2,4,71,68,72,68,0,2,0.986111111111111,1,72,67,68.4820236434836,0.0562868101388648,cs,liquid,fluid,tekutý,tekutina,tekutýtekutina,sám
telefon,601.293645562823,648.756421064078,-0.657787820330739,-0.560827844473487,19.6442581851169,25.9526474953416,0.058735049718054,0.0978348947366064,86,83,0,3,79,76,79,77,0,1,1,0.987012987012987,86,83,0,3,76,75,79,76,0,2,0.962025316455696,0.986842105263158,79,76,47.4627755012551,0.0969599758572518,cs,call,telephone,volání,telefon,volánítelefon,obdivovat
televize,580.617983039988,608.445960526663,-0.822930529884813,-0.694580297276205,13.0727366225626,21.1400090150525,0.0405770743046384,0.0644998911794848,63,84,2,7,59,76,59,76,2,0,1,1,63,84,2,7,59,71,59,76,2,0,1,0.93421052631579,59,76,27.8279774866752,0.128350232608608,cs,radio,television,rádio,televize,rádiotelevize,útočiště
temný,637.98542855407,675.8971230729,-0.580737857785687,-0.46583464670474,17.715602745707,23.9426169477191,0.0489187555006531,0.0741830866482466,80,74,4,2,70,65,71,66,1,0,0.985915492957746,0.984848484848485,79,74,5,2,70,66,71,66,1,0,0.985915492957746,1,70,65,37.911694518829,0.114903211080947,cs,shadow,dark,stín,temný,stíntemný,víno
tenis,573.790283783625,660.880853324063,-0.764855379465887,-0.576148147373328,16.8129467332639,22.0001901891187,0.0675458854987878,0.0567448246678559,86,84,5,3,75,75,76,76,3,2,0.986842105263158,0.986842105263158,86,84,5,3,73,75,76,76,3,2,0.960526315789474,0.986842105263158,74,75,87.0905695404377,0.188707232092558,cs,golf,tennis,golf,tenis,golftenis,prázdný
teorie,668.093014710235,670.49755072607,-0.45128546844053,-0.351006215125629,27.3911465008346,28.738880168106,0.0787955818508295,0.0995252771957972,77,78,2,1,68,69,69,72,0,0,0.985507246376812,0.958333333333333,77,78,2,1,69,70,69,72,0,0,1,0.972222222222222,68,69,2.40453601583545,0.100279253314902,cs,idea,theory,nápad,teorie,nápadteorie,soud
teplota,625.075424661671,747.584257586993,-0.655385458289376,-0.238580660200325,21.2419157884339,33.4223689472286,0.0582335719368643,0.139762811827487,77,76,4,1,73,67,73,69,1,0,1,0.971014492753623,77,74,4,3,72,38,73,67,1,2,0.986301369863014,0.567164179104478,73,66,122.508832925322,0.416804798089051,cs,heat,temperature,teplo,teplota,teploteplota,pink
tepna,658.452816906628,706.000750003229,-0.507857913080272,-0.295929674224547,17.7170550404213,16.9894948935732,0.0606561293422256,0.0615397186288002,76,94,1,8,71,84,72,87,0,2,0.986111111111111,0.96551724137931,76,93,1,9,71,86,72,86,0,3,0.986111111111111,1,71,84,47.5479330966006,0.211928238855725,cs,vein,artery,žíla,tepna,žílatepna,mládí
test,625.132152772486,627.24695833539,-0.585453052275907,-0.556794843122349,22.6699538166487,20.2962122971518,0.0911403513413842,0.0817858943617795,77,81,6,3,72,72,72,73,2,1,1,0.986301369863014,76,81,7,3,69,71,71,73,3,1,0.971830985915493,0.972602739726027,72,72,2.1148055629036,0.0286582091535588,cs,experiment,test,experiment,test,experimenttest,keř
titul,617.386246916606,633.572597227516,-0.647264087558629,-0.600388615089855,16.563676935264,17.8808670734676,0.0458899095306358,0.045466516915243,87,81,5,3,81,72,82,72,1,0,0.98780487804878,1,87,81,5,3,81,72,82,72,1,0,0.98780487804878,1,81,72,16.1863503109106,0.0468754724687739,cs,name,title,název,titul,názevtitul,experiment
tkáň,676.942907899174,763.980360657145,-0.406542479918321,-0.0853528346059101,14.9994149317936,21.7251321420175,0.0551295012306689,0.0712199911422027,84,78,1,3,76,61,79,64,0,1,0.962025316455696,0.953125,84,77,1,4,78,56,79,64,0,1,0.987341772151899,0.875,76,61,87.0374527579716,0.321189645312411,cs,skin,tissue,kůže,tkáň,kůžetkáň,Nobelova
tlak,614.196999991707,675.52398529561,-0.750744175941834,-0.543548880166303,22.3005618147958,23.2956339249516,0.050519865448012,0.0629991663468853,69,70,6,0,63,68,64,68,0,0,0.984375,1,70,70,5,0,61,68,64,68,0,0,0.953125,1,63,68,61.3269853039025,0.207195295775531,cs,pulse,pressure,puls,tlak,pulstlak,nechutný
tlustý,611.850970585462,643.577250003466,-0.661785183438689,-0.577020318615002,20.710470888487,21.1332727787163,0.0698142707527462,0.0655243904191968,74,80,2,0,69,72,70,73,0,0,0.985714285714286,0.986301369863014,74,79,2,1,68,72,70,72,0,1,0.971428571428571,1,68,72,31.7262794180039,0.0847648648236866,cs,thin,thick,tenký,tlustý,tenkýtlustý,drama
to,579.216101445386,707.740820881461,-0.833864620653634,-0.258673005320289,11.6319060079051,22.8471828430212,0.0416303244556215,0.0807649444790367,76,76,3,1,69,67,69,69,1,0,1,0.971014492753623,76,76,3,1,68,67,69,69,1,0,0.985507246376812,0.971014492753623,69,67,128.524719436075,0.575191615333345,cs,what,that,co,to,coto,kompas
tornádo,641.574781248495,701.441628573098,-0.510180143302749,-0.399786409163433,16.0037108055848,20.1530302731391,0.0465118469266208,0.0691205092944816,104,74,4,1,96,71,98,71,1,0,0.979591836734694,1,105,74,3,1,95,69,99,71,0,0,0.95959595959596,0.971830985915493,96,70,59.866847324603,0.110393734139315,cs,hurricane,tornado,hurikán,tornádo,hurikántornádo,autogram
tradiční,658.041377045627,727.318224124998,-0.597199566045231,-0.3091734204235,30.0873960352511,48.3695309766395,0.0619460614227958,0.144541532622734,71,64,3,0,62,58,62,58,0,0,1,1,70,64,4,0,61,58,61,58,1,0,1,1,61,58,69.2768470793717,0.288026145621731,cs,modern,traditional,moderní,tradiční,modernítradiční,sekunda
tragický,706.906728411956,721.627777784984,-0.397809235179823,-0.3207750751057,33.4141987687775,33.098835243174,0.104227116303482,0.0781399621203412,91,82,5,2,81,72,84,73,0,1,0.964285714285714,0.986301369863014,91,82,5,2,81,71,84,73,0,1,0.964285714285714,0.972602739726027,81,72,14.7210493730273,0.077034160074123,cs,sad,tragic,smutný,tragický,smutnýtragický,rána
trojnásobný,728.768777766997,800.95997059089,-0.254829179225239,0.0399664782219173,29.8924684408784,29.1705008194453,0.0993597154488794,0.103161518617717,78,80,5,2,72,68,74,69,2,1,0.972972972972973,0.985507246376812,78,79,5,3,72,65,74,68,2,2,0.972972972972973,0.955882352941177,72,68,72.191192823893,0.294795657447156,cs,double,triple,dvojnásobek,trojnásobný,dvojnásobektrojnásobný,vliv
trojúhelník,743.703780802076,745.26566176778,-0.140313298836769,-0.292066274680274,24.8672307806637,30.3175252590755,0.0983057646609625,0.074319070824933,79,79,2,6,73,68,73,68,1,1,1,1,79,79,2,6,70,67,73,68,1,1,0.958904109589041,0.985294117647059,73,68,1.5618809657044,-0.151752975843505,cs,circle,triangle,kruh,trojúhelník,kruhtrojúhelník,průjem
trůn,656.574405390568,696.440999996794,-0.521942274949349,-0.417822967880089,31.8066680844485,23.1067268495524,0.096135469303818,0.0758608923034114,84,67,0,3,74,62,75,63,0,0,0.986666666666667,0.984126984126984,83,67,1,3,73,61,74,63,1,0,0.986486486486487,0.968253968253968,74,62,39.8665946062263,0.10411930706926,cs,crown,throne,koruna,trůn,korunatrůn,pozorování
tunel,632.660676900021,659.161704222739,-0.612014383243624,-0.547309807209853,21.0730794305818,26.8432556619335,0.0939489754734942,0.0750801882991423,73,81,3,2,65,71,65,71,0,0,1,1,73,81,3,2,62,69,65,71,0,0,0.953846153846154,0.971830985915493,65,71,26.501027322717,0.0647045760337704,cs,bridge,tunnel,most,tunel,mosttunel,jóga
tušit,688.301552252774,715.037891894792,-0.432551521049168,-0.197012437034052,19.6092745538684,21.080403100983,0.0616464601207451,0.0975860895283797,72,85,2,3,67,74,69,77,0,0,0.971014492753623,0.961038961038961,72,84,2,4,67,73,69,77,0,0,0.971014492753623,0.948051948051948,67,74,26.7363396420186,0.235539084015116,cs,doubt,suspect,pochybovat,tušit,pochybovattušit,kopec
tvořivost,727.906430532209,708.704632176137,-0.310989129003183,-0.289546491780393,36.1610923526974,26.7629025928265,0.0912312970593335,0.0900960967385451,78,94,2,5,72,87,72,89,0,0,1,0.97752808988764,77,95,3,4,71,88,72,89,0,0,0.986111111111111,0.98876404494382,72,87,-19.2017983560718,0.0214426372227899,cs,imagination,creativity,představivost,tvořivost,představivosttvořivost,jehla
tvrdý,620.556851358049,658.297692301866,-0.6287652035501,-0.577873399127791,24.5100054972279,21.7417726684674,0.0653391352563136,0.0613728196049263,79,91,4,5,74,78,74,79,2,1,1,0.987341772151899,79,91,4,5,72,77,74,79,2,1,0.972972972972973,0.974683544303797,74,78,37.7408409438177,0.0508918044223085,cs,tough,hard,silný,tvrdý,silnýtvrdý,vytvořit
tvář,661.666614295225,608.685957138295,-0.496680252615066,-0.661232540489174,23.65201842121,13.9590127425484,0.0700198785934442,0.0483703024219203,80,76,0,5,70,70,70,70,0,1,1,1,78,76,2,5,55,68,70,70,0,1,0.785714285714286,0.971428571428571,70,70,-52.9806571569295,-0.164552287874108,cs,lip,cheek,ret,tvář,rettvář,správa
táhnout,645.52023880768,738.415742837288,-0.560761221464043,-0.294854499709221,19.2972474591016,25.2483223109908,0.0528102337617402,0.0832559091122615,77,76,0,2,67,70,67,70,0,0,1,1,77,75,0,3,67,64,67,69,0,1,1,0.927536231884058,67,70,92.8955040296083,0.265906721754822,cs,push,pull,tlačit,táhnout,tlačittáhnout,turnaj
táta,584.128873028583,651.277318814445,-0.859571028730318,-0.500369710308913,15.5241838120318,24.3011535108704,0.038643542107356,0.0764752030156769,65,74,4,3,63,69,63,69,2,0,1,1,65,74,4,3,63,41,63,69,2,0,1,0.594202898550725,63,69,67.1484457858619,0.359201318421405,cs,uncle,dad,strýc,táta,strýctáta,nastat
týden,577.122741936224,627.888447361174,-0.817302017031449,-0.633629458308461,15.2838025858388,23.5362017978893,0.0428854993819316,0.0904972311366741,65,83,3,4,63,76,63,76,0,0,1,1,65,83,3,4,62,71,63,76,0,0,0.984126984126984,0.93421052631579,62,76,50.7657054249503,0.183672558722988,cs,month,week,měsíc,týden,měsíctýden,naivní
týdně,595.755916658526,745.694811571526,-0.691772117720342,-0.227174561259229,23.1054859127222,39.9061681171245,0.0701861732031163,0.125573214694946,82,77,3,1,72,69,74,69,1,0,0.972972972972973,1,82,77,3,1,73,69,74,69,1,0,0.986486486486487,1,72,69,149.938894913,0.464597556461112,cs,daily,weekly,denně,týdně,dennětýdně,koruna
tým,592.114587491433,617.292391307862,-0.764311774076597,-0.705501302543263,15.57400671853,14.922425275251,0.0450181551665026,0.0406898796830509,85,84,2,2,80,69,80,70,0,0,1,0.985714285714286,85,84,2,2,78,70,80,70,0,0,0.975,1,80,69,25.1778038164291,0.0588104715333339,cs,league,team,liga,tým,ligatým,otevřít
těhotenství,697.81176057568,726.662000002205,-0.43693172143819,-0.182323174148178,26.550704060348,31.8381647975188,0.0577446402657394,0.115920544135265,80,81,2,4,71,70,71,72,0,2,1,0.972222222222222,80,81,2,4,70,70,71,73,0,1,0.985915492957746,0.958904109589041,71,70,28.850239426525,0.254608547290012,cs,birth,pregnancy,narození,těhotenství,narozenítěhotenství,dílna
těžce,671.911115938155,709.509055547648,-0.445496578611374,-0.329680514072992,23.8376804475426,32.3860538523967,0.089131932729334,0.0975355871307782,73,75,1,1,69,72,69,73,0,0,1,0.986301369863014,73,75,1,1,69,73,69,73,0,0,1,1,69,72,37.597939609493,0.115816064538382,cs,heavy,heavily,těžký,těžce,těžkýtěžce,husa
tři,707.251933334982,630.106555553543,-0.333676572760277,-0.514528085861368,54.590854696121,17.8188617579151,0.158854104153719,0.0707937176475352,66,83,1,4,60,72,61,73,1,1,0.983606557377049,0.986301369863014,65,83,2,4,58,72,60,73,2,1,0.966666666666667,0.986301369863014,60,72,-77.1453777814392,-0.180851513101091,cs,one,three,jeden,tři,jedentři,typický
ucho,593.842416672267,671.930875004113,-0.701525358171837,-0.429442123356912,23.0550646352314,23.9952713856447,0.0810944548878436,0.0796380112008967,71,79,3,4,60,72,61,73,0,1,0.983606557377049,0.986301369863014,71,78,3,5,60,69,61,73,0,1,0.983606557377049,0.945205479452055,60,72,78.0884583318459,0.272083234814924,cs,eye,ear,oko,ucho,okoucho,směšný
udržovat,699.823175695658,711.131246579687,-0.373076351762473,-0.264387305605805,28.3146834337255,18.8876020959456,0.0795784916781214,0.0624390422682599,80,82,1,3,74,73,75,73,0,1,0.986666666666667,1,79,83,2,2,73,74,74,74,1,0,0.986486486486487,1,74,73,11.3080708840287,0.108689046156668,cs,preserve,maintain,zachovat,udržovat,zachovatudržovat,vtipný
událost,633.717955880799,659.752014271977,-0.655278910132547,-0.502955173217986,17.3709162920475,28.7872846974727,0.036983941022038,0.0871198996159247,77,77,3,3,68,70,69,70,1,0,0.985507246376812,1,76,77,4,3,64,70,69,70,1,0,0.927536231884058,1,68,70,26.0340583911775,0.152323736914561,cs,phenomenon,event,jev,událost,jevudálost,špatně
ulice,648.646217386974,623.767721510192,-0.60687766715568,-0.676745363321055,37.8834328025392,30.2804571042073,0.120990637076068,0.0819870802231059,76,88,2,2,69,79,69,79,0,0,1,1,76,88,2,2,68,76,69,79,0,0,0.985507246376812,0.962025316455696,69,79,-24.8784958767815,-0.0698676961653755,cs,avenue,street,třída,ulice,třídaulice,operovat
ultimátní,963.357541663744,1011.61358107403,0.638917170725032,0.859651617936716,37.6205682347295,48.6313963710888,0.133058973396451,0.191356437514877,91,96,3,5,72,74,83,88,1,2,0.867469879518072,0.840909090909091,91,96,3,5,82,85,83,88,1,2,0.987951807228916,0.965909090909091,72,74,48.2560394102832,0.220734447211684,cs,final,ultimate,konečný,ultimátní,konečnýultimátní,člen
umlčet,761.100840423969,758.186830988956,-0.0675627763753525,-0.200037217357545,38.0169824319874,25.7956721185677,0.135307708341424,0.0860557676889531,104,79,2,2,94,71,94,71,0,0,1,1,102,79,4,2,90,71,92,71,2,0,0.978260869565217,1,94,71,-2.91400943501299,-0.132474440982193,cs,silent,silence,tichý,umlčet,tichýumlčet,velikost
umístění,722.087698408308,745.181357868861,-0.197232184637733,-0.192434165353651,29.2742512188958,27.1597824030082,0.114781203277246,0.105529335054989,72,104,2,5,63,95,64,97,2,0,0.984375,0.979381443298969,72,104,2,5,63,89,64,97,2,0,0.984375,0.917525773195876,63,95,23.0936594605532,0.00479801928408186,cs,place,location,místo,umístění,místoumístění,lesba
umýt,634.034027397058,658.520184209159,-0.607914493610856,-0.444870922533391,21.1878580895524,28.7481129189923,0.0662808445600238,0.16101548058147,81,90,2,3,73,76,73,78,0,1,1,0.974358974358974,81,91,2,2,73,79,73,79,0,0,1,1,73,76,24.4861568121008,0.163043571077465,cs,clean,wash,čistý,umýt,čistýumýt,poplach
umělý,665.240285702299,670.934828113734,-0.534055660730568,-0.448935740291254,24.348515764446,21.178146910447,0.0634643366176314,0.0747918707719383,83,68,2,2,77,64,77,64,1,0,1,1,83,69,2,1,76,61,77,64,1,0,0.987012987012987,0.953125,77,64,5.69454241143512,0.0851199204393139,cs,natural,artificial,přírodní,umělý,přírodníumělý,sekretářka
uniforma,696.062205132627,766.218701487506,-0.392785601371242,-0.238258455483397,17.9344449538181,35.981628390031,0.0691042078102485,0.110659959990767,83,75,3,1,78,67,80,67,0,0,0.975,1,83,75,3,1,79,64,80,67,0,0,0.9875,0.955223880597015,78,67,70.1564963548791,0.154527145887845,cs,badge,uniform,odznak,uniforma,odznakuniforma,realizovat
uniknout,679.138628560513,783.087240000887,-0.434272541587841,-0.12751885166905,28.0788535283108,27.2144299439379,0.0744188757448225,0.0832453013634013,77,83,4,3,70,76,70,76,1,0,1,1,78,83,3,3,70,76,71,76,0,0,0.985915492957746,1,70,75,103.948611440374,0.30675368991879,cs,flee,escape,uprchnout,uniknout,uprchnoutuniknout,zdvořilý
unikátní,696.467971023264,756.267522382182,-0.381508199458094,-0.202518603113875,22.6206186611302,33.9260894512165,0.0669654254146941,0.119662401361772,75,76,1,4,69,67,70,68,0,0,0.985714285714286,0.985294117647059,74,76,2,4,70,68,70,68,0,0,1,1,69,67,59.7995513589182,0.178989596344219,cs,special,unique,speciální,unikátní,speciálníunikátní,dvojnásobek
univerzita,674.27051351331,729.440948716238,-0.463342218980896,-0.247991420193534,21.7086688471629,30.5891805398526,0.0610035142016956,0.0878441053571649,76,83,1,5,74,78,74,78,0,1,1,1,76,82,1,6,74,76,74,77,0,2,1,0.987012987012987,74,78,55.1704352029284,0.215350798787363,cs,college,university,kolej,univerzita,kolejuniverzita,nemožný
